"","cases_per_1000","deaths_per_1000","death_per_case","white_pop_density","black_pop_density","hispanic_pop_density","asian_pop_density","amerindian_pop_density","children_density","poverty_density","local_commuters_density","commuters_in_groups_density","out_of_town_commuters_density","two_parent_families_with_young_children_density","unemployed_pop_density","some_college_and_associates_degree_density","pop_determined_poverty_status_density","not_us_citizen_pop_density","masters_degree_density","bachelors_degree_density","associates_degree_density","k12_students_density","income_under_40_per_density","income_over_40_under_100_density","income_over_100_density","income_200000_or_more_density","children_in_single_female_hh_density","households_public_asst_or_food_stamps_density","median_income_density","employed_pop__density","total_pop_per_1000","bad","state","county"
"11",192.596592861702,1.42373214198046,0.00739230180983941,0.61446315479405,0.0261181206735726,0.250282291717806,0.089007805979675,0.000196376847169719,0.255879031862143,0.130296038097108,0.386273258382837,0.0810545436693014,0.0215523589768766,0.062496931611763,0.026854533850459,0.185527026363592,0.948156512347194,0.127252196965978,0.0221414895183858,0.0902351612744857,0.0221414895183858,0.160047130443321,0.133241690804654,0.174038980804163,0.0538563503362953,0.0100643134174481,0.0541018213952575,0.050959791840542,2.59138887525161,0.523246109283715,20.369,"TRUE","IA","Buena Vista County"
"12",183.110728134425,2.585092632486,0.0141176470588235,0.89228780697975,0,0.018095648427402,0,0.0564411891426109,0.233520034467902,0.126669538991814,0.323998276604912,0.0538560965101249,0.03877638948729,0.0534252477380439,0.00818612666953899,0.243429556225765,0.962947005601034,0.00517018526497199,0.03015941404567,0.119345109866437,0.03015941404567,0.138733304610082,0.168461869883671,0.200775527789746,0.0611805256355019,0.021111589831969,0.0534252477380439,0.042223179663938,23.8233520034468,0.508401551055579,2.321,"TRUE","ND","Eddy County"
"13",182.899207248018,1.84031710079275,0.010061919504644,0.640571913929785,0.072480181200453,0.217440543601359,0.0144394110985277,0.00962627406568516,0.20158550396376,0.159116647791619,0.229048697621744,0.0543601359003398,0.02519818799547,0.056766704416761,0.0195356738391846,0.187712344280861,0.813278595696489,0.0341166477916195,0.0370894677236693,0.0822480181200453,0.0370894677236693,0.124716874292186,0.158267270668177,0.127548131370328,0.036806342015855,0.000424688561721404,0.0450169875424689,0.0520951302378256,5.72366930917327,0.356030577576444,7.064,"TRUE","TX","Childress County"
"14",180.224293160638,0.631811720107408,0.0035056967572305,0.86100142157637,0.0382246090664982,0.0604959722002843,0.00552835255093982,0.018164586953088,0.181487916600853,0.0976149107565945,0.269309745695783,0.0458063497077871,0.0402779971568473,0.0442268204075186,0.0134259990522824,0.270257463275944,0.85499921023535,0.0105828463117991,0.0295371979150213,0.104406886747749,0.0295371979150213,0.126046438161428,0.169167588058758,0.169325540988785,0.0483335965882167,0.00805559943136945,0.0458063497077871,0.0274838098246722,7.66861475280366,0.431211498973306,6.331,"FALSE","KS","Ellsworth County"
"15",177.641653905054,0.850774204526119,0.00478927203065134,0.762293687255402,0.0241619874085418,0.0503658329079462,0,0.0185468776586694,0.199251318700017,0.0917134592479156,0.259656287221371,0.0445805683171686,0.0391356134082015,0.0396460779309171,0.0180364131359537,0.202824570359027,0.817934320231411,0.0204185809086268,0.0369236004764336,0.110770801429301,0.0369236004764336,0.136294027565084,0.116896375701889,0.152799047132891,0.0537689297260507,0.0131019227497022,0.0355623617491918,0.0297770971584142,9.77233282286881,0.380806533945891,5.877,"FALSE","OK","Alfalfa County"
"16",175.751376102099,2.72784840956695,0.0155210643015521,0.497783623167227,0.0431097471869063,0.384285644697745,0.0298114861902674,0.0229431535876078,0.290174874567685,0.166009060353646,0.435871206585805,0.062935359735009,0.0162209557211749,0.0491012713722052,0.0389692629938136,0.158653611963564,0.98840664425934,0.146719275171708,0.0216766525403088,0.0510497345218959,0.0216766525403088,0.182960689755955,0.137853767840616,0.159579131959667,0.0538750060889473,0.0104729894295874,0.0692678649715037,0.0507087534707,2.55253543767353,0.49505577475766,20.529,"TRUE","NE","Dakota County"
"17",172.643295656664,1.66389351081531,0.00963775340644732,0.772276091571519,0.169430259911642,0.0273108038326926,0.000459005106431809,0.00177864478742326,0.20230650065982,0.206093292787882,0.240576051408572,0.0307533421309312,0.0316139767054908,0.0322451087268346,0.0244993975557978,0.17878248895519,0.820471627746859,0.00212289861724712,0.0207126054277354,0.043318606919502,0.0207126054277354,0.13506225256756,0.203052383957772,0.115095530437776,0.0273681794709966,0.00900797521372425,0.0794652590510069,0.0723506799013139,1.88094555051925,0.327041138332664,17.429,"TRUE","AR","Jackson County"
"18",172.501151543068,2.64854905573468,0.0153538050734312,0.683210502072778,0.150967296176877,0.142561031782589,0,0.00138185168125288,0.210617227084293,0.145555043758637,0.207162597881161,0.0415707047443574,0.0579226163058498,0.0396130815292492,0.0427222478120682,0.152118839244588,0.818286503915246,0.036158452326117,0.0306310456011055,0.0483648088438508,0.0306310456011055,0.156264394288346,0.121948410870567,0.0818747121142331,0.039267618608936,0.00944265315522801,0.0404191616766467,0.0437586365730078,4.78028558268079,0.291570704744357,8.684,"TRUE","FL","Lafayette County"
"19",171.770972037284,2.44118952507767,0.0142118863049096,0.0878828229027963,0.00488237905015535,0.0599201065246338,0.00443852640923214,0.822237017310253,0.324456280514869,0.352862849533955,0.235241899689303,0.0490457168220151,0.0284065690190857,0.0168664003550821,0.0304039059032401,0.182867288060364,0.984465157567687,0.00199733688415446,0.0277407900577008,0.0570350643586329,0.0277407900577008,0.221482467820684,0.159786950732357,0.0949844651575677,0.0421660008877053,0.00355082112738571,0.171770972037284,0.0972037283621838,8.45095428317799,0.34664891256103,4.506,"TRUE","WI","Menominee County"
"20",169.671456026357,2.10487782556969,0.0124056094929881,0.608218175162442,0.0433787864921753,0.268280406332937,0.0626429944174979,0.00457582135993411,0.265900979225771,0.154617003752174,0.380204996796925,0.0833257069644001,0.0322137823739361,0.0497391781824838,0.033403495927519,0.189347487874073,0.980461242793081,0.141804703944358,0.0196760318477167,0.0641072572526769,0.0196760318477167,0.178090967328635,0.138327079710808,0.156127024800952,0.0580671730575638,0.00974649949665965,0.0688661114670083,0.0443397089777615,2.4374027637961,0.484121899881029,21.854,"TRUE","MN","Nobles County"
"21",167.845408475803,0.668263072896364,0.0039814200398142,0.101687364259063,0.00668263072896364,0.0218856156373559,0.009188617252325,0.820237233390878,0.356574037979618,0.262014813164783,0.213955560505652,0.0458317090828089,0.00272874088099348,0.058918527593696,0.0810825861780921,0.122292142340035,0.969538341593807,0.0121401124909506,0.0190454975775464,0.0416550648772067,0.0190454975775464,0.240129197527427,0.0963412596758924,0.0967310798017486,0.0527927827588127,0.0060700562454753,0.0798574372111154,0.109539455365596,2.99899760539066,0.338308180653784,17.957,"FALSE","AK","Bethel Census Area"
"22",167.11813393529,5.19187358916479,0.0310670868977938,0.276598946576373,0.00105342362678706,0.0559066967644846,0.00105342362678706,0.649811888638074,0.335665914221219,0.263656884875846,0.252069224981189,0.0417607223476298,0.0382994732881866,0.0554552294958615,0.0680963130173062,0.20142964635064,0.984574868322047,0.00601956358164033,0.0241534988713318,0.0668171557562077,0.0241534988713318,0.216328066215199,0.117531978931527,0.109857035364936,0.0446952595936795,0.00707298720842739,0.0972911963882618,0.0622272385252069,3.55726109857035,0.360346124905944,13.29,"TRUE","MT","Big Horn County"
"23",164.656840851571,2.67976775346137,0.0162748643761302,0.96769391097216,0.0126544588357898,0.00818817924668751,0.00253089176715796,0.003275271698675,0.205002233139795,0.295965460771178,0.150811374125354,0.0235224058359387,0.0683340777132649,0.0157808545481614,0.0293285693017716,0.158404049426827,0.906208128628852,0.00595503945213637,0.0318594610689296,0.0290308173291648,0.0318594610689296,0.1572130415364,0.283757629894298,0.119845168974244,0.0153342265892512,0.00431740360279887,0.0720559773708501,0.160190561262468,3.46836385291053,0.25502456453774,6.717,"TRUE","KY","Lee County"
"24",164.161380948243,3.90998349118082,0.023817925194072,0.345758391983086,0.0440814435079793,0.587685000144814,0.00240391577605932,0.000666145335534509,0.277521939351812,0.184145741014279,0.319199467083732,0.0512931908361572,0.0447765516841892,0.0535522924088395,0.0281229182958265,0.15515393749819,0.92889622614186,0.068091638427897,0.023749529353839,0.0673096417296608,0.023749529353839,0.199756712138327,0.140962145567237,0.1435977640687,0.0358270339154864,0.00448924030468908,0.078315521186318,0.059402786225273,1.33263822515712,0.413212847916124,34.527,"TRUE","TX","Hale County"
